date,location,time,unknown,day
13/09/2017,Domino's Pizza,11:49:17,975,WD
2/3/2017,Sai Sagar,19:37:00,975,WD
10/6/2017,Hotel Silver Spoon,14:46:59,975,WE
13/05/2017,Dairy Don,1:46:38,975,WE
23/09/2017,Great World,1:31:20,975,WE
14/01/2017,Bombay Burger's,17:58:56,975,WE
23/09/2017,Varsha,2:12:22,975,WE
6/10/2017,Geeta Fast Food,11:40:17,976,WD
30/09/2017,Prithika Hotel,1:30:57,976,WE
2/6/2017,Bombay Burger's,13:31:42,977,WD
27/07/2017,Sai Sagar,21:30:55,978,WD
20/08/2017,Dairy Don,15:22:38,978,WE
9/9/2017,Geeta Fast Food,1:41:45,979,WE
5/2/2017,Swastik,17:34:09,979,WE
20/02/2017,Sai Sagar,0:49:08,980,WD
9/7/2017,Vedge,7:37:25,980,WE
26/08/2017,Slice of Lime,17:13:57,980,WE
9/9/2017,Lomchin Wok,20:03:46,980,WE
10/6/2017,Sai Sagar,16:43:49,980,WE
17/06/2017,Sleight of Hand,14:12:13,980,WE
24/06/2017,Great World,5:28:21,980,WE
26/07/2017,White Elephant Arena Cafe,2:06:21,981,WD
6/7/2017,China Valley,2:22:20,981,WD
25/03/2017,Sandrich,12:33:36,981,WE
26/01/2017,Swastik,19:09:59,982,WD
4/3/2017,Gupta Sandwiches & Snacks,13:02:51,982,WE
15/01/2017,Bombay Burger's,1:03:03,983,WE
3/9/2017,Sandrich,17:58:27,983,WE
28/01/2017,Saarthi,19:19:56,983,WE
16/09/2017,Prithika Hotel,6:36:55,983,WE
27/05/2017,Golden Jade - Ramada,16:24:31,983,WE
12/3/2017,Aqua Garden Resto Bar,13:04:32,983,WE
18/01/2017,Dairy Don,7:51:29,984,WD
30/08/2017,Geeta Fast Food,22:40:26,984,WD
21/08/2017,BOX8 - Desi Meals,23:16:12,984,WD
23/04/2017,Francesco's Pizzeria,11:36:42,984,WE
20/08/2017,Great World,15:19:25,984,WE
16/04/2017,Lomchin Wok,19:15:18,984,WE
11/2/2017,Sai Sagar,22:58:30,984,WE
18/03/2017,Bombay Burger's,16:42:34,984,WE
28/01/2017,Swastik,5:45:35,984,WE
6/6/2017,Dairy Don,22:22:12,985,WD
19/02/2017,Varsha,11:21:57,985,WE
30/07/2017,China Valley,18:34:29,985,WE
12/2/2017,The Spot,3:48:31,985,WE
12/8/2017,Domino's Pizza,12:00:43,985,WE
30/04/2017,Lomchin Wok,8:50:43,986,WE
13/08/2017,143 East,16:13:46,986,WE
19/09/2017,Tindees QSR,18:55:33,987,WD
14/01/2017,Sleight of Hand,18:19:03,987,WE
5/8/2017,Swastik,18:27:40,987,WE
15/04/2017,Slice of Lime,1:18:58,987,WE
10/6/2017,Gupta Sandwiches & Snacks,19:12:18,987,WE
23/07/2017,SR Restaurant and Lounge,12:10:42,987,WE
5/2/2017,Gupta Sandwiches & Snacks,6:00:51,987,WE
21/07/2017,Prithika Hotel,0:03:33,988,WD
22/07/2017,Sai Sagar,9:13:15,988,WE
22/01/2017,Geeta Fast Food,3:24:09,988,WE
1/1/2017,Domino's Pizza,10:13:17,988,WE
5/2/2017,Geeta Fast Food,11:25:44,988,WE
30/07/2017,Varsha,1:18:21,990,WE
26/08/2017,Sai Sagar,17:32:58,990,WE
26/08/2017,Varsha,17:17:18,990,WE
9/4/2017,7th Heaven,16:27:01,990,WE
10/6/2017,Great World,0:00:03,991,WE
26/08/2017,Lomchin Wok,14:27:53,991,WE
7/10/2017,Domino's Pizza,11:23:55,991,WE
31/07/2017,Saarthi,17:23:54,992,WD
25/05/2017,Gupta Sandwiches & Snacks,5:47:50,992,WD
27/05/2017,Domino's Pizza,2:47:20,992,WE
7/4/2017,Great World,20:01:37,993,WD
12/4/2017,Tindees QSR,3:45:50,993,WD
3/6/2017,Dairy Don,12:17:44,993,WE
8/1/2017,144 East,14:57:39,993,WE
6/3/2017,The Spot,15:13:32,994,WD
22/03/2017,Dairy Don,5:31:52,994,WD
7/9/2017,Geeta Fast Food,1:25:20,994,WD
17/01/2017,Domino's Pizza,1:50:49,994,WD
8/5/2017,Lomchin Wok,9:14:31,994,WD
29/04/2017,Sai Sagar,18:10:06,994,WE
26/03/2017,Sai Sagar,22:19:52,995,WE
16/09/2017,StreetO,0:13:27,995,WE
6/5/2017,Domino's Pizza,16:41:40,995,WE
20/04/2017,Aqua Garden Resto Bar,15:53:25,996,WD
2/10/2017,Sandrich,21:31:38,996,WD
15/03/2017,Tindees QSR,0:50:27,997,WD
23/07/2017,Saarthi,9:42:23,997,WE
18/03/2017,7th Heaven,13:20:06,997,WE
3/7/2017,Dairy Don,15:33:06,998,WD
26/01/2017,Tindees QSR,10:38:00,998,WD
6/9/2017,Sandrich,6:09:43,998,WD
4/3/2017,7th Heaven,16:45:08,998,WE
30/07/2017,Zeal 3 Seasons Family Restaurant & Bar,22:29:55,999,WE
15/04/2017,Tamarind,11:25:47,1000,WE
11/6/2017,Swastik,15:08:03,1000,WE
8/5/2017,Hotel Silver Spoon,10:37:11,1001,WD
29/04/2017,Sandrich,5:42:56,1001,WE
5/8/2017,Great World,12:51:49,1001,WE
24/08/2017,Slice of Lime,8:21:21,1002,WD
19/09/2017,Tindees QSR,7:03:45,1002,WD
19/08/2017,Sandrich,12:12:29,1003,WE
2/9/2017,Kosmic Sheesha Lounge,11:01:37,1003,WE
6/10/2017,Sandrich,7:36:59,1004,WD
5/2/2017,Bombay Burger's,17:49:55,1004,WE
24/09/2017,Gupta Sandwiches & Snacks,1:31:53,1004,WE
10/6/2017,Geeta Fast Food,15:50:14,1005,WE
9/9/2017,Francesco's Pizzeria,12:39:05,1005,WE
12/2/2017,Peche Mignon - Novotel,3:46:35,1005,WE
28/08/2017,Prithika Hotel,12:16:17,1006,WD
21/05/2017,Sai Sagar,14:37:54,1006,WE
12/3/2017,Geeta Fast Food,17:58:56,1006,WE
4/3/2017,White Elephant Arena Cafe,4:25:23,1008,WE
16/04/2017,Sai Sagar,0:23:23,1008,WE
11/6/2017,Swastik,15:30:26,1009,WE
6/8/2017,Bombay Burger's,0:49:39,1009,WE
6/8/2017,Golden Jade - Ramada,17:24:23,1009,WE
7/4/2017,Tindees QSR,3:19:48,1010,WD
25/09/2017,Sandrich,19:51:07,1010,WD
21/01/2017,Sandrich,21:24:25,1010,WE
18/05/2017,Hotel Silver Spoon,2:18:40,1011,WD
26/09/2017,Sandrich,2:35:53,1011,WD
3/3/2017,Geeta Fast Food,2:59:53,1012,WD
22/08/2017,Kosmic Sheesha Lounge,3:23:27,1012,WD
19/08/2017,Gupta Sandwiches & Snacks,19:32:46,1012,WE
18/02/2017,Geeta Fast Food,4:03:15,1012,WE
28/05/2017,Varsha,12:12:30,1012,WE
8/5/2017,Gupta Sandwiches & Snacks,20:09:56,1013,WD
26/02/2017,China Valley,15:47:35,1013,WE
28/05/2017,Dairy Don,14:30:18,1013,WE
11/3/2017,Sai Sagar,0:54:47,1013,WE
2/9/2017,Great World,15:13:29,1013,WE
19/04/2017,Sai Sagar,15:30:01,1014,WD
25/06/2017,Domino's Pizza,9:48:00,1014,WE
12/3/2017,Lomchin Wok,16:33:52,1014,WE
6/10/2017,Saarthi,12:12:47,1015,WD
30/09/2017,China Valley,11:13:39,1015,WE
23/04/2017,Vedge,16:19:39,1015,WE
2/4/2017,Geeta Fast Food,23:42:15,1015,WE
11/2/2017,Slice of Lime,3:26:43,1015,WE
3/9/2017,Prithika Hotel,17:47:35,1015,WE
16/03/2017,Sai Sagar,12:55:57,1016,WD
7/7/2017,Geeta Fast Food,9:59:49,1016,WD
6/8/2017,Tindees QSR,11:00:15,1016,WE
3/9/2017,The Tuck Box,9:31:02,1016,WE
29/04/2017,China Valley,16:39:14,1016,WE
2/7/2017,Domino's Pizza,21:41:30,1017,WE
4/3/2017,Lomchin Wok,15:40:52,1018,WE
21/05/2017,Bombay Burger's,2:50:38,1018,WE
6/5/2017,Slice of Lime,11:47:14,1018,WE
15/04/2017,Peche Mignon - Novotel,18:13:58,1018,WE
18/03/2017,Great World,3:56:05,1018,WE
25/03/2017,Geeta Fast Food,9:15:57,1018,WE
10/6/2017,Varsha,19:01:10,1018,WE
14/02/2017,Sai Sagar,6:16:32,1019,WD
1/6/2017,Sai Sagar,11:34:47,1020,WD
20/08/2017,Vedge,15:43:56,1020,WE
8/1/2017,Sai Sagar,5:40:07,1020,WE
2/7/2017,Sai Sagar,16:25:07,1020,WE
9/9/2017,Varsha,17:47:59,1020,WE
27/08/2017,Prasad Food Divine,16:32:30,1021,WE
21/05/2017,Domino's Pizza,2:28:07,1022,WE
28/01/2017,Kosmic Sheesha Lounge,3:01:32,1023,WE
27/08/2017,Dairy Don,9:24:56,1023,WE
29/04/2017,Prithika Hotel,3:16:10,1023,WE
14/05/2017,Sandrich,8:30:20,1023,WE
15/07/2017,Sai Sagar,8:55:19,1023,WE
14/01/2017,Domino's Pizza,8:33:15,1024,WE
15/04/2017,Varsha,2:17:27,1024,WE
6/5/2017,Lomchin Wok,21:29:43,1024,WE
13/05/2017,Sai Sagar,8:39:13,1025,WE
6/8/2017,Tamarind,17:59:57,1025,WE
26/03/2017,Tindees QSR,20:47:06,1025,WE
26/03/2017,Golden Jade - Ramada,14:10:02,1026,WE
26/08/2017,Sai Sagar,1:31:34,1026,WE
9/7/2017,Dairy Don,11:33:00,1026,WE
21/01/2017,Sai Sagar,16:34:01,1026,WE
9/7/2017,Domino's Pizza,8:08:28,1026,WE
17/07/2017,Sandrich,21:08:15,1027,WD
15/06/2017,Domino's Pizza,2:05:52,1028,WD
23/07/2017,Sandrich,17:05:57,1028,WE
10/9/2017,Sai Sagar,20:11:03,1028,WE
10/1/2017,Tindees QSR,3:35:05,1029,WD
2/6/2017,Swastik,20:43:48,1029,WD
16/04/2017,Geeta Fast Food,8:13:32,1029,WE
23/02/2017,StreetO,7:16:34,1030,WD
15/04/2017,Gupta Sandwiches & Snacks,13:53:47,1030,WE
2/7/2017,Saarthi,18:02:19,1030,WE
2/4/2017,Sai Sagar,7:54:11,1031,WE
22/01/2017,BOX8 - Desi Meals,9:44:48,1031,WE
7/10/2017,China Valley,17:31:40,1031,WE
8/6/2017,Tindees QSR,22:59:28,1032,WD
27/05/2017,Geeta Fast Food,5:16:25,1032,WE
4/8/2017,Prithika Hotel,8:06:24,1034,WD
9/2/2017,Geeta Fast Food,20:00:19,1035,WD
3/5/2017,Francesco's Pizzeria,4:24:30,1035,WD
14/04/2017,The Spot,2:38:44,1035,WD
23/04/2017,Sandrich,8:02:09,1035,WE
9/7/2017,Tamarind,21:14:20,1035,WE
28/08/2017,The Spot,1:21:55,1036,WD
21/03/2017,Sai Sagar,0:57:43,1037,WD
29/03/2017,Hotel Silver Spoon,8:24:54,1037,WD
15/02/2017,Varsha,11:28:36,1037,WD
30/07/2017,Gupta Sandwiches & Snacks,9:21:34,1037,WE
20/05/2017,Sandrich,6:52:08,1037,WE
2/8/2017,Sai Sagar,19:55:15,1038,WD
11/7/2017,Rassam Express,5:26:16,1039,WD
4/6/2017,Geeta Fast Food,6:45:23,1039,WE
10/9/2017,Gupta Sandwiches & Snacks,5:50:14,1039,WE
3/9/2017,Sleight of Hand,21:29:21,1039,WE
16/05/2017,Saarthi,1:29:07,1040,WD
25/06/2017,Tindees QSR,1:56:52,1040,WE
17/01/2017,Gupta Sandwiches & Snacks,13:11:37,1041,WD
4/9/2017,Gupta Sandwiches & Snacks,4:19:01,1041,WD
8/4/2017,Domino's Pizza,12:12:58,1041,WE
22/04/2017,Vedge,7:57:40,1041,WE
10/4/2017,Tamarind,8:29:11,1042,WD
13/04/2017,Tindees QSR,3:20:06,1042,WD
29/09/2017,Swastik,13:51:55,1042,WD
8/7/2017,Sai Sagar,15:33:54,1043,WE
22/04/2017,Geeta Fast Food,21:49:10,1043,WE
13/09/2017,Domino's Pizza,4:54:36,1044,WD
4/10/2017,Sandrich,21:58:13,1044,WD
20/08/2017,Sai Sagar,23:10:42,1044,WE
19/04/2017,Geeta Fast Food,21:34:06,1045,WD
10/1/2017,Vedge,18:38:17,1045,WD
6/2/2017,Tamarind,8:03:06,1045,WD
30/05/2017,Sandrich,5:18:31,1045,WD
20/05/2017,Gupta Sandwiches & Snacks,0:12:27,1045,WE
4/6/2017,Domino's Pizza,0:22:21,1046,WE
22/04/2017,SR Restaurant and Lounge,0:59:12,1046,WE
22/01/2017,The Tuck Box,15:02:22,1046,WE
29/07/2017,Swastik,18:41:24,1046,WE
15/01/2017,Dairy Don,15:45:25,1046,WE
10/9/2017,Domino's Pizza,23:59:39,1046,WE
24/09/2017,Vedge,7:07:08,1046,WE
7/6/2017,SR Restaurant and Lounge,5:14:41,1047,WD
28/05/2017,Aqua Garden Resto Bar,19:23:33,1047,WE
25/03/2017,Gupta Sandwiches & Snacks,14:26:15,1047,WE
10/6/2017,Sai Sagar,15:03:23,1047,WE
23/03/2017,Tindees QSR,6:13:56,1048,WD
1/1/2017,Sandrich,8:10:00,1048,WE
29/08/2017,The Tuck Box,12:50:13,1049,WD
17/02/2017,Slice of Lime,0:54:03,1050,WD
25/01/2017,Gupta Sandwiches & Snacks,13:09:15,1050,WD
7/8/2017,Swastik,23:11:02,1050,WD
16/07/2017,Slice of Lime,22:27:44,1050,WE
22/09/2017,Slice of Lime,3:46:42,1051,WD
26/08/2017,Prithika Hotel,8:36:24,1051,WE
27/05/2017,Rassam Express,9:33:25,1051,WE
29/04/2017,Tamarind,20:53:15,1051,WE
1/7/2017,Sai Sagar,3:17:11,1051,WE
25/01/2017,108 East,13:02:17,1053,WD
18/03/2017,Domino's Pizza,8:43:33,1053,WE
28/05/2017,Slice of Lime,9:22:08,1054,WE
17/05/2017,Dairy Don,23:23:36,1055,WD
11/6/2017,Sai Sagar,23:55:43,1055,WE
22/01/2017,Geeta Fast Food,1:07:44,1055,WE
7/10/2017,Vedge,7:23:41,1055,WE
19/08/2017,Sandrich,10:43:42,1056,WE
19/08/2017,Prithika Hotel,7:45:54,1056,WE
22/04/2017,China Valley,2:59:39,1056,WE
5/7/2017,Dairy Don,4:05:11,1057,WD
5/8/2017,Swastik,23:55:02,1057,WE
28/01/2017,Hotel Silver Spoon,4:30:43,1057,WE
26/03/2017,Swastik,14:45:36,1057,WE
27/08/2017,7th Heaven,4:43:33,1057,WE
8/4/2017,123 East,20:40:29,1058,WE
2/7/2017,Domino's Pizza,12:57:13,1058,WE
7/5/2017,Tindees QSR,23:25:19,1058,WE
23/07/2017,BOX8 - Desi Meals,0:54:36,1058,WE
16/04/2017,Vedge,6:00:12,1058,WE
15/04/2017,BOX8 - Desi Meals,17:06:47,1059,WE
15/04/2017,Hotel Silver Spoon,2:45:35,1059,WE
22/01/2017,Lomchin Wok,9:19:24,1059,WE
20/08/2017,Lomchin Wok,5:09:50,1059,WE
15/01/2017,Gupta Sandwiches & Snacks,8:51:16,1059,WE
1/1/2017,Prithika Hotel,0:27:10,1060,WE
9/9/2017,Great World,18:38:30,1060,WE
12/8/2017,Sandrich,22:13:39,1060,WE
8/7/2017,Lomchin Wok,1:41:55,1061,WE
23/07/2017,Bombay Burger's,21:57:08,1061,WE
2/7/2017,Tindees QSR,16:26:45,1061,WE
2/3/2017,Great World,17:46:18,1062,WD
3/8/2017,Canvas Laugh Club,11:52:59,1062,WD
27/05/2017,Kosmic Sheesha Lounge,0:10:08,1062,WE
25/02/2017,7th Heaven,7:12:07,1062,WE
22/07/2017,Dairy Don,17:35:26,1062,WE
4/2/2017,White Elephant Arena Cafe,14:51:02,1063,WE
7/6/2017,Prasad Food Divine,9:09:59,1064,WD
28/08/2017,Dairy Don,7:44:22,1064,WD
6/8/2017,China Valley,3:00:28,1064,WE
16/07/2017,Swastik,5:37:17,1065,WE
23/07/2017,Gupta Sandwiches & Snacks,13:52:45,1065,WE
7/10/2017,Slice of Lime,1:36:40,1065,WE
18/07/2017,Geeta Fast Food,18:17:51,1066,WD
1/6/2017,Francesco's Pizzeria,15:09:24,1067,WD
1/10/2017,Slice of Lime,3:27:58,1067,WE
16/07/2017,Gupta Sandwiches & Snacks,2:39:32,1067,WE
8/1/2017,Geeta Fast Food,22:05:28,1068,WE
8/1/2017,Sai Sagar,0:04:40,1068,WE
17/06/2017,Prithika Hotel,3:17:55,1068,WE
5/8/2017,Swastik,5:12:21,1068,WE
8/7/2017,Canvas Laugh Club,19:52:41,1068,WE
16/07/2017,China Valley,5:05:19,1069,WE
26/03/2017,Geeta Fast Food,9:06:27,1069,WE
8/4/2017,Sandrich,17:21:21,1069,WE
8/4/2017,China Valley,22:02:07,1069,WE
8/6/2017,StreetO,23:27:58,1070,WD
18/07/2017,Hotel Silver Spoon,3:20:39,1070,WD
28/09/2017,Slice of Lime,13:37:39,1071,WD
8/1/2017,Domino's Pizza,23:38:11,1071,WE
25/02/2017,Sai Sagar,19:00:30,1071,WE
25/02/2017,Golden Jade - Ramada,22:20:45,1071,WE
1/7/2017,Sandrich,3:24:30,1071,WE
7/8/2017,China Valley,4:25:20,1073,WD
15/05/2017,Swastik,14:21:06,1074,WD
5/7/2017,Zeal 3 Seasons Family Restaurant & Bar,23:56:24,1075,WD
7/10/2017,StreetO,11:41:44,1075,WE
11/2/2017,Swastik,10:07:19,1075,WE
27/09/2017,Gupta Sandwiches & Snacks,1:59:02,1076,WD
10/7/2017,Domino's Pizza,7:24:06,1076,WD
11/8/2017,Rassam Express,5:34:18,1076,WD
11/6/2017,Slice of Lime,2:51:56,1076,WE
16/09/2017,Vedge,8:39:26,1076,WE
5/9/2017,7th Heaven,16:02:51,1077,WD
29/04/2017,Prithika Hotel,21:27:34,1077,WE
4/2/2017,Vedge,2:15:14,1077,WE
26/07/2017,Sandrich,18:36:48,1078,WD
23/04/2017,Domino's Pizza,9:38:37,1078,WE
29/01/2017,Golden Jade - Ramada,0:01:18,1079,WE
15/07/2017,Slice of Lime,10:22:08,1080,WE
18/06/2017,Zeal 3 Seasons Family Restaurant & Bar,4:05:33,1080,WE
25/08/2017,Sandrich,3:57:01,1081,WD
10/8/2017,Hotel Silver Spoon,4:14:37,1081,WD
18/02/2017,Hotel Silver Spoon,7:52:25,1081,WE
29/07/2017,Domino's Pizza,4:22:21,1081,WE
1/7/2017,StreetO,20:30:44,1081,WE
23/09/2017,StreetO,17:46:19,1081,WE
3/9/2017,Vedge,21:52:53,1081,WE
6/8/2017,Tindees QSR,2:06:04,1082,WE
6/5/2017,Geeta Fast Food,22:18:31,1082,WE
29/08/2017,Dairy Don,4:14:41,1083,WD
8/6/2017,China Valley,2:02:11,1084,WD
11/4/2017,Lomchin Wok,3:12:29,1084,WD
24/04/2017,SR Restaurant and Lounge,17:41:58,1084,WD
18/06/2017,Sleight of Hand,8:03:28,1084,WE
8/4/2017,Gupta Sandwiches & Snacks,0:43:39,1084,WE
12/8/2017,Sai Sagar,17:40:12,1084,WE
24/09/2017,Aqua Garden Resto Bar,19:34:00,1084,WE
17/06/2017,Hotel Silver Spoon,1:01:41,1087,WE
21/05/2017,Great World,12:25:12,1087,WE
17/09/2017,Geeta Fast Food,19:04:28,1087,WE
18/06/2017,Saarthi,4:05:39,1087,WE
19/03/2017,Swastik,17:13:01,1087,WE
8/5/2017,Sandrich,15:15:59,1088,WD
17/03/2017,Aqua Garden Resto Bar,8:36:57,1088,WD
20/05/2017,Prasad Food Divine,15:23:17,1088,WE
3/9/2017,Varsha,11:48:15,1088,WE
30/09/2017,Swastik,1:19:25,1088,WE
23/04/2017,Tindees QSR,6:54:32,1088,WE
29/07/2017,Domino's Pizza,20:14:43,1088,WE
10/6/2017,Canvas Laugh Club,16:07:39,1088,WE
27/05/2017,Geeta Fast Food,3:00:25,1088,WE
11/6/2017,Canvas Laugh Club,6:01:42,1089,WE
6/4/2017,Bombay Burger's,7:01:53,1091,WD
29/01/2017,Sandrich,3:43:44,1091,WE
18/04/2017,Zeal 3 Seasons Family Restaurant & Bar,11:29:44,1092,WD
5/3/2017,121 East,12:13:21,1092,WE
26/08/2017,Domino's Pizza,9:50:34,1092,WE
12/3/2017,Varsha,12:35:12,1092,WE
24/06/2017,Sai Sagar,0:54:19,1092,WE
7/9/2017,Great World,14:28:56,1093,WD
21/01/2017,Sleight of Hand,0:33:53,1093,WE
5/2/2017,Peche Mignon - Novotel,5:39:17,1093,WE
29/06/2017,Kosmic Sheesha Lounge,18:35:13,1094,WD
8/5/2017,Prithika Hotel,1:31:26,1094,WD
1/10/2017,Aqua Garden Resto Bar,22:18:45,1094,WE
2/4/2017,Tindees QSR,10:05:24,1094,WE
8/3/2017,Swastik,8:01:32,1095,WD
30/09/2017,Tindees QSR,16:31:06,1095,WE
29/09/2017,Domino's Pizza,14:05:12,1096,WD
16/04/2017,Dairy Don,15:50:29,1096,WE
5/8/2017,Geeta Fast Food,17:42:47,1096,WE
17/06/2017,Swastik,4:30:48,1097,WE
20/05/2017,Slice of Lime,1:21:29,1097,WE
29/08/2017,Tamarind,2:44:54,1098,WD
25/06/2017,Domino's Pizza,10:48:00,1098,WE
12/2/2017,Sandrich,22:17:30,1098,WE
5/2/2017,Swastik,19:57:26,1098,WE
24/09/2017,Swastik,15:33:45,1098,WE
29/07/2017,Sleight of Hand,14:08:13,1098,WE
11/2/2017,Aqua Garden Resto Bar,21:44:24,1098,WE
10/3/2017,Swastik,22:22:22,1099,WD
19/07/2017,Sandrich,18:16:53,1099,WD
28/01/2017,Swastik,1:29:26,1099,WE
28/07/2017,Aqua Garden Resto Bar,18:27:42,1100,WD
18/02/2017,StreetO,3:39:57,1100,WE
28/01/2017,Lomchin Wok,6:53:49,1100,WE
14/01/2017,Prithika Hotel,12:43:07,1100,WE
8/4/2017,Gupta Sandwiches & Snacks,7:24:08,1100,WE
28/04/2017,Swastik,6:16:36,1101,WD
24/09/2017,Lomchin Wok,6:32:37,1101,WE
22/04/2017,Prithika Hotel,11:04:29,1101,WE
7/10/2017,Tindees QSR,4:16:52,1101,WE
3/9/2017,Tindees QSR,0:22:07,1102,WE
4/2/2017,BOX8 - Desi Meals,21:48:47,1102,WE
1/5/2017,Slice of Lime,18:33:38,1103,WD
17/08/2017,Geeta Fast Food,21:54:43,1103,WD
16/04/2017,Dairy Don,7:46:52,1103,WE
2/9/2017,Domino's Pizza,15:59:31,1103,WE
8/1/2017,Dairy Don,23:31:48,1103,WE
8/4/2017,Slice of Lime,22:04:54,1103,WE
30/05/2017,Domino's Pizza,23:03:22,1104,WD
25/02/2017,146 East,4:01:22,1104,WE
31/07/2017,Domino's Pizza,5:52:42,1105,WD
7/10/2017,Vedge,13:08:28,1105,WE
10/5/2017,Swastik,11:21:48,1106,WD
21/01/2017,Tamarind,8:27:49,1106,WE
3/6/2017,The Tuck Box,19:06:07,1106,WE
8/8/2017,Sandrich,22:55:49,1107,WD
24/06/2017,Slice of Lime,21:19:10,1107,WE
5/10/2017,Rassam Express,11:55:32,1108,WD
28/03/2017,Geeta Fast Food,16:00:17,1108,WD
28/05/2017,Golden Jade - Ramada,7:53:55,1108,WE
13/05/2017,Tamarind,18:31:41,1108,WE
26/03/2017,Sandrich,3:57:25,1108,WE
19/06/2017,Slice of Lime,12:27:03,1109,WD
30/09/2017,The Spot,19:24:14,1110,WE
2/3/2017,BOX8 - Desi Meals,9:23:13,1111,WD
22/07/2017,Sandrich,8:32:02,1111,WE
12/3/2017,Prithika Hotel,8:23:23,1111,WE
6/5/2017,Tindees QSR,3:16:09,1111,WE
9/8/2017,Great World,22:30:06,1112,WD
27/08/2017,Vedge,5:56:14,1112,WE
4/6/2017,Hotel Silver Spoon,20:36:53,1112,WE
14/01/2017,SR Restaurant and Lounge,4:33:30,1112,WE
25/06/2017,Swastik,5:53:09,1113,WE
5/8/2017,Geeta Fast Food,17:26:24,1113,WE
16/01/2017,Sandrich,17:25:11,1114,WD
8/1/2017,Sandrich,8:04:35,1114,WE
19/02/2017,Domino's Pizza,16:07:24,1114,WE
7/9/2017,Lomchin Wok,13:51:14,1115,WD
26/01/2017,Gupta Sandwiches & Snacks,2:17:23,1115,WD
20/05/2017,Swastik,12:32:32,1115,WE
7/1/2017,Zeal 3 Seasons Family Restaurant & Bar,1:12:02,1115,WE
16/04/2017,7th Heaven,10:40:16,1115,WE
13/06/2017,Sandrich,18:44:00,1116,WD
25/06/2017,Sandrich,16:01:50,1116,WE
23/04/2017,Slice of Lime,2:14:22,1116,WE
18/01/2017,The Tuck Box,0:18:18,1117,WD
30/09/2017,Sai Sagar,23:15:09,1117,WE
3/7/2017,Geeta Fast Food,16:08:10,1118,WD
7/5/2017,Sandrich,21:10:12,1118,WE
29/01/2017,Gupta Sandwiches & Snacks,5:28:49,1118,WE
18/03/2017,Varsha,6:50:35,1118,WE
20/05/2017,Rassam Express,13:26:27,1119,WE
25/03/2017,Aqua Garden Resto Bar,1:50:41,1119,WE
29/07/2017,Hotel Silver Spoon,9:01:17,1119,WE
26/03/2017,7th Heaven,12:06:37,1120,WE
10/9/2017,Tindees QSR,15:51:16,1120,WE
31/03/2017,Sandrich,10:00:48,1121,WD
1/6/2017,7th Heaven,23:23:46,1121,WD
10/9/2017,Domino's Pizza,0:42:27,1121,WE
3/6/2017,Swastik,18:49:24,1121,WE
10/6/2017,Gupta Sandwiches & Snacks,10:45:49,1121,WE
17/04/2017,Swastik,19:44:58,1122,WD
14/06/2017,Sandrich,22:33:27,1122,WD
26/03/2017,Swastik,23:36:39,1122,WE
4/9/2017,Aqua Garden Resto Bar,9:12:42,1123,WD
11/4/2017,Lomchin Wok,12:22:12,1123,WD
9/4/2017,Kosmic Sheesha Lounge,11:50:07,1123,WE
14/01/2017,Sandrich,1:06:17,1123,WE
20/08/2017,China Valley,1:31:42,1124,WE
20/06/2017,Tindees QSR,5:30:48,1125,WD
26/08/2017,Hotel Silver Spoon,9:56:57,1126,WE
23/04/2017,Geeta Fast Food,1:45:44,1126,WE
1/7/2017,Gupta Sandwiches & Snacks,8:19:05,1127,WE
11/7/2017,Saarthi,2:57:03,1128,WD
21/05/2017,Varsha,7:28:20,1128,WE
25/02/2017,Lomchin Wok,4:30:45,1128,WE
22/03/2017,Sai Sagar,18:51:40,1129,WD
30/07/2017,Sai Sagar,17:32:31,1129,WE
9/7/2017,Lomchin Wok,12:22:49,1129,WE
26/02/2017,144 East,14:50:21,1129,WE
1/10/2017,SR Restaurant and Lounge,11:46:46,1130,WE
30/04/2017,Francesco's Pizzeria,15:45:31,1130,WE
1/1/2017,SR Restaurant and Lounge,11:36:19,1130,WE
23/04/2017,Saarthi,4:39:06,1130,WE
21/01/2017,Geeta Fast Food,12:07:37,1131,WE
4/2/2017,Geeta Fast Food,15:51:36,1131,WE
12/2/2017,Sandrich,6:18:40,1132,WE
15/03/2017,Sai Sagar,20:27:26,1133,WD
2/7/2017,The Spot,14:09:45,1133,WE
14/05/2017,Sai Sagar,16:08:51,1134,WE
5/2/2017,Golden Jade - Ramada,12:04:30,1134,WE
19/02/2017,Lomchin Wok,8:30:30,1135,WE
15/04/2017,Gupta Sandwiches & Snacks,11:49:37,1135,WE
15/04/2017,Gupta Sandwiches & Snacks,23:07:23,1136,WE
21/09/2017,Gupta Sandwiches & Snacks,12:35:40,1137,WD
25/06/2017,Tindees QSR,21:33:23,1137,WE
2/9/2017,Tindees QSR,22:33:09,1137,WE
10/8/2017,Aqua Garden Resto Bar,6:13:02,1139,WD
10/4/2017,Prithika Hotel,21:35:31,1139,WD
2/4/2017,Sai Sagar,21:15:37,1139,WE
18/06/2017,Prasad Food Divine,11:30:48,1139,WE
14/05/2017,Sai Sagar,14:06:16,1140,WE
7/10/2017,White Elephant Arena Cafe,8:51:39,1140,WE
23/07/2017,Saarthi,15:50:17,1141,WE
16/04/2017,Canvas Laugh Club,9:28:22,1141,WE
23/08/2017,Geeta Fast Food,15:57:52,1142,WD
